"Genuine Ink
@michael0ng
·
Jun 20, 2013",N/A,"RT ""
@chykaadinda
: murah dan enak:9RT“
@michael0ng
: Ada yang tahu, kenapa orang indonesia suka sekali makan #indomie ? #tanya dong ?”""",2013-06-20T01:22:13.000Z
"Dita Kusuma Wardani
@ditaditaditaa
·
Jun 27, 2013",N/A,Apa daya ngga ada yang lain #indomie,2013-06-27T11:38:21.000Z
"Efya Owusua
@DebbieRhymes
·
Jul 6, 2013",N/A,"Lol RT 
@B2knana
: WAY3 ADE3 PAA RT""Efya_Owusua: Yea:) RT 
@B2knana
: SAAAH RT""Efya_Owusua: Later in the evening..... #indomie""""",2013-07-05T17:26:39.000Z
"Genuine Ink
@michael0ng
·
Jun 20, 2013",N/A,"RT ""@NaomiTehillahS_: Rasanya enak trus murah lagi. RT 
@michael0ng
: Ada yang tahu, kenapa orang indonesia suka sekali makan #indomie ?",2013-06-20T01:22:33.000Z
"Tay
@speak2me__
·
Jun 27, 2013",N/A,Gawat jam segini perut nagih #indomie,2013-06-27T15:55:04.000Z
"S.MelyarniNainggolan
@samotnainggolan
·
Jul 6, 2013",N/A,"#indomie RT 
@Andi_tindaon
: Apa cerita kalian ?",2013-07-06T10:29:55.000Z
"Babo
@B2knana
·
Jul 6, 2013",N/A,"WAY3 ADE3 PAA RT""@Efya_Owusua: Yea:) RT 
@B2knana
: SAAAH RT""Efya_Owusua: Later in the evening..... #indomie""""",2013-07-05T17:24:44.000Z
"IG:fatymah_gora
@phartytiey
·
Jul 8, 2013",N/A,"Ehmana""@its_Emmelex: Kwadayi alaji 
@phartytiey
: Zan ci""
@Zainabindomie
: Am cooking my favourite food #indomie""""",2013-07-07T19:03:15.000Z
"IG:fatymah_gora
@phartytiey
·
Jul 8, 2013",N/A,"Lmao!kk toh""@Mss_Xangina: Hahahha, sai kije kuci ai""
@phartytiey
: Zan ci""
@Zainabindomie
: Am cooking my favourite food #indomie""""""",2013-07-07T18:53:23.000Z
"Qurnia wulandari
@nia_wulan
·
Jul 11, 2013",N/A,Masak ah yg spesial buat saur #indomie telur ,2013-07-10T18:55:27.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Jun 17, 2013",N/A,#Indomie Ayam Bawang special with #PronasClassic Corned Beef & half cooked egg for my brunch today! Bon appetite! (‾ʃƪ‾),2013-06-17T02:50:30.000Z
"Sena
@SenaAryananda
·
Jun 15, 2013",N/A,1 kurang 2 kebanyakan #indomie,2013-06-15T02:58:55.000Z
"nlnzɹǝpuoz
@zonderzulu
·
Jul 21, 2013",N/A,twit sebelum ini disponsori/disupport oleh energi #indomie.,2013-07-20T18:03:23.000Z
"Iqa Irawan 
@iqalicious
·
Jun 17, 2013",N/A,"Moncor iya dul -_- RT dika_ToiL: Yess, palagi rawit setan 4 bijik. RT @ iqalicious: Lebih suka bikin #Indomie pake rawit daripada pake saos",2013-06-16T23:46:46.000Z
"Asep Kambali
@AsepKambali
·
Apr 28, 2013",N/A,Inilah tumpeng raksasa berbahan dasar #Indomie Cabe Ijo di #JakartaCommunityCarnival2013 Senayan Jakarta :D :P #AJIB,2013-04-28T05:56:24.000Z
username,handle,content,time
"Asep Kambali
@AsepKambali
·
Apr 28, 2013",N/A,Inilah tumpeng raksasa berbahan dasar #Indomie Cabe Ijo di #JakartaCommunityCarnival2013 Senayan Jakarta :D :P #AJIB,2013-04-28T05:56:24.000Z
"Dyah R Wijayanti
@dinyo_wiij
·
May 18, 2013",N/A,"Lebih suka mi sedap :3 RT 
@arinniullyta
: Direbus atau digoreng gak masalah asalkan itu #indomie https://pic.x.com/rfgvmki2ly",2013-05-18T10:51:37.000Z
"desy kirana
@desy_kirana
·
Apr 26, 2013",N/A,"Faaaak.....!!! Parah loe..... ""@fahmi_kputro: nyaranin temen gw jual kulkas buat beli #indomie ! hahahaha",2013-04-25T17:56:21.000Z
"Syahrian
@nmsyahrian
·
May 24, 2013",N/A,Jangankan ke negara lain. Ke galaxy lain pun akan ku ajak jika kau mau... #GombaltengahDalu #indomie #rasa #miecelor #up,2013-05-23T16:40:21.000Z
"Nii Tackie
@BigNyanks
·
May 12, 2013",N/A,"""@Magydbagrey: @De_mystro iwonder wad she is kukn saf, wad else? #Indomie""hehehe",2013-05-12T12:56:23.000Z
"크리스티 | HIATUS
@xilhoonie
·
May 15, 2013",N/A,"""Indomie kari ayam"" in the night! Hungry.. #dinner #hungry #indomie #yummy #favorite http://instagram.com/p/ZVQtSmR70V/",2013-05-15T12:22:49.000Z
"Hey arnold!
@arnold6oeltom
·
May 11, 2013",N/A,"anjirrrrr *ngences* RT 
@Ivan_Manuela
: sedapnya #indomie goreng double + #ovaltine dingin tengah malam gini....",2013-05-10T19:58:56.000Z
"Syahrian
@nmsyahrian
·
May 31, 2013",N/A,Dak katek uong yang berani banting pintu kamar aku selain anginmu yang luar biasa #gombaltengahdalu #religius #bingsal #kebangun #indomie,2013-05-30T19:29:39.000Z
"Quyn Nelson
@quynnelbee
·
Apr 10, 2013",N/A,Hehehe @Corkycase is mkn brkfast 4 d fam dis morin ƪ(˘⌣˘)┐ ƪ(˘⌣˘)ʃ ┌(˘⌣˘)ʃ D 1 meal boys knw hw 2 kuk bst #Indomie,2013-04-10T11:02:32.000Z
"Nopiyana
@paynophie
·
Apr 27, 2013",N/A,Daaan...Tiba2 ada yg lebih menarik dibanding memeluk guling #Indomie :),2013-04-26T19:38:13.000Z
"rido
@Ordinary_Edo
·
May 16, 2013",N/A,indomie dulu #instafood #instagood #instadaily #instaphoto #instagram #like4follow #like4like #indomie http://instagram.com/p/ZXzaCSI4sP/,2013-05-16T12:15:46.000Z
"Dicky Dacosta
@dicdacc
·
Apr 21, 2013",N/A,#Indomie goreng lombok ijo itu yumee bgts yah..pedes.. Enakks  (ˆڡˆ),2013-04-21T10:11:51.000Z
"Shania
@shnnsha
·
May 26, 2013",N/A,"ini minumanku, apa minumanmu? #indomie http://instagram.com/p/ZxsVeyPB3M/",2013-05-26T13:22:40.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Apr 18, 2013",N/A,"Pengennya sarapan nasi kuning tapi akhirnya 'cuma' nyarap #Indomie Soto Mie...Tetap bersyukur, alhamdulillah... #AnakRantau",2013-04-18T01:06:16.000Z
"Milionario
@kobhi_
·
May 21, 2013",N/A,"Lmao. Naaa me, I want #indomie RT 
@AnvidLee
: Masa masa wat z dz??lets go n buy koko n forgt aba dz (cont) http://tl.gd/ls4bp8",2013-05-21T08:55:11.000Z
"Donaldson
@AduDonaldson
·
Apr 22, 2013",N/A,"Ah ah ah ah, #indomie wura yi ama may3 basaaaa.!!!!!!!!!!",2013-04-21T19:43:31.000Z
"Inne
@InneIsyana
·
Apr 23, 2013",N/A,"Padahal sdh komitmen,khusus selasa tdk mkn bnyk.spy seragam rabunya gk sempit. Huhuuu,semua gagaalll karnamuuu #indomie",2013-04-23T12:51:22.000Z
"Ferrian Reynaldi
@ferrianreynaldi
·
May 20, 2013",N/A,TENGAH MALAM ENAKNYA #INDOMIE,2013-05-19T17:35:57.000Z
"pepey_industries
@feriaquel21
·
May 19, 2013",N/A,"Itu ceritaku, apa ceritamu ? #indomie",2013-05-19T15:16:31.000Z
"Tri Hendra Permana
@eencozy2
·
May 11, 2013",N/A,Selamat pagi. #Sabtu suntok. #Weekend suntok #KKNlom #instamood #indomie #indokmakeuh,2013-05-11T00:43:01.000Z
"ASABO
@AsaboPrabowo
·
Mar 12, 2013",N/A,KAPAN GW MAKAN #INDOMIE kaya gini,2013-03-12T13:52:34.000Z
"Grace Marbun
@gracemrbn
·
Mar 28, 2013",N/A,daripada makan #Indomie mending minum #Energen :) *tunda kelaparan,2013-03-28T14:33:55.000Z
username,handle,content,time
"pepey_industries
@feriaquel21
·
May 19, 2013",N/A,"Itu ceritaku, apa ceritamu ? #indomie",2013-05-19T15:16:31.000Z
"Tri Hendra Permana
@eencozy2
·
May 11, 2013",N/A,Selamat pagi. #Sabtu suntok. #Weekend suntok #KKNlom #instamood #indomie #indokmakeuh,2013-05-11T00:43:01.000Z
"ASABO
@AsaboPrabowo
·
Mar 12, 2013",N/A,KAPAN GW MAKAN #INDOMIE kaya gini,2013-03-12T13:52:34.000Z
"Grace Marbun
@gracemrbn
·
Mar 28, 2013",N/A,daripada makan #Indomie mending minum #Energen :) *tunda kelaparan,2013-03-28T14:33:55.000Z
"Laurensia Saputra
@lornickver
·
Feb 26, 2013",N/A,Indomie selerakuuu #picoftheday #photooftheday #noodle #instafood #instafood #indomie #yummy #loveit… http://instagr.am/p/WMWV4uFg0O/,2013-02-26T11:45:48.000Z
"a n i t a
@anitatambak
·
Mar 20, 2013",N/A,#indomie ini membuat iman runtuh lagi! wkwkwkww,2013-03-20T08:34:23.000Z
"𝑬𝒎𝒂𝒌𝒏𝒚𝒂 4𝑹 
@niaharyanto
·
Feb 21, 2013",N/A,Wah... payah nih! http://bit.ly/133QtLj #Indomie,2013-02-21T05:20:03.000Z
"hhelnii
@hhelnii
·
Mar 30, 2013",N/A,Semoga perut ga knpa kenapaa #indomie seleraku,2013-03-30T02:40:29.000Z
"Nopiyana
@paynophie
·
Mar 26, 2013",N/A,Melipir kekios samping kantor #Indomie :-P,2013-03-25T18:19:21.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Mar 1, 2013",N/A,Sarapan dulu... #Indomie #AnakRantau,2013-02-28T23:39:02.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Mar 20, 2013",N/A,"Wuaduh, udah jam ½ 10! Males ah mau makan di luar...Buat #Indomie aja deh... +_+",2013-03-20T14:35:45.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Apr 6, 2013",N/A,Semangkuk #Indomie Soto Mie untuk teman dikala hujan mengguyur ibukota Jakarta... :),2013-04-06T09:03:13.000Z
"Anshar Al walidy
@AnsharAlwalidy
·
Mar 11, 2013",N/A,#indomie Soto medan aslinya mie \m/,2013-03-10T16:04:02.000Z
"baca buku
@dananyulianto
·
Mar 6, 2013",N/A,Start unit dengan bahan bakar #indomie,2013-03-06T07:11:21.000Z
"giselafidentia
@giselgiselaa
·
Mar 25, 2013",N/A,"Iklan bangeeeet, dibayar brapaa? Hahaha RT @SherenJJ: Lidah jg gk bs boong #indomie :p RT""
@giselgiselaa
: Hati emang ga bisa boong""""",2013-03-25T15:57:44.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Mar 14, 2013",N/A,Buat sarapan dulu ah... #AnakRantau #Indomie #ItsCookingTime,2013-03-14T00:34:53.000Z
"| indez
@indez
·
Mar 20, 2013",N/A,Sumringah amat yg mau makan jatah #indomie bulan ini http://instagr.am/p/XFJVhDDfFp/,2013-03-20T13:06:55.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Feb 12, 2013",N/A,"Nasib #AnakRantau mas...Dalam seminggu makan #Indomie itu pasti... x_x RT 
@DowoSun
: Jgn sering2 mkn indomie euy..,",2013-02-11T19:59:01.000Z
"Nani Rudiat
@Nani_Indrayanii
·
Apr 8, 2013",N/A,Mkan #INDOMIE dlue..,2013-04-08T05:30:36.000Z
"a n i t a
@anitatambak
·
Apr 2, 2013",N/A,#indomie #instan #enak #halal coba semuanya seperti ini >>>:),2013-04-02T12:26:49.000Z
"Bayuwega
@Bayu_Wega
·
Mar 25, 2013",N/A,Mak prepet.. Njuk ngelih.. #indomie,2013-03-24T16:35:03.000Z
"Permata Sari Harahap
@aipermatash
·
Apr 4, 2013",N/A,"Astaga! Gw jg mau kl gt ""
@djfarezki
: OK, gratis #prewedding #Singapore tukar dengan #indomie goreng ditutup… tunggu gratisan selanjutnya",2013-04-04T06:58:02.000Z
"͂ ̷̐ ̈́ ̈́ ͂Unknown
@cmc_comrade0SS
·
Jan 24, 2013",N/A,Bismillah #Indomie on point,2013-01-24T02:38:26.000Z
username,handle,content,time
"Luluk S. Arwati
@Luluksiskaa
·
Jan 18, 2013",N/A,"hahaa bikin gih bikin :p RT @myql_rivando13: Gara2 tweet ini, gw jadi pengen makan #indomie RT  ""Lulugsiskaa: indomi .seleraku ^^""",2013-01-18T14:41:41.000Z
"Daud Hardjakusumah
@sidaut
·
Jan 27, 2013",N/A,"Orang lalu lalang diluar & di toko, depan apartment, remaja & dewasa, sambil berdiri semua makan POPMIE  #kuwait #indomie",2013-01-27T07:22:08.000Z
"Mahda Berhard Tisari
@mahdatsr
·
Feb 7, 2013",N/A, #indomie .... seleraku ...... #instagram #instapad #instaphoto #instago #instagood #instamood… http://instagr.am/p/Vai-5FPyWQ/,2013-02-07T03:33:57.000Z
"Arief Setiawan
@AriefSetiawanID
·
Jan 24, 2013",N/A,Katanya ga boleh banyak2 makan #indomie ya? Baiklah.. *AmbilSupermi,2013-01-23T23:35:06.000Z
"Janiati ~ 赖锈芳
@fang_jani
·
Feb 2, 2013",N/A,"Pulsa sekarat, hp lowbat, nasi blm dimasak, dompet kere.. Lengkap banget hari ini teledornya.. #indomie menemaniku seharian dah.",2013-02-02T02:54:09.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Feb 6, 2013",N/A,Abis 'ngemil' #Indomie Ayam Bawang pake telor ½ mateng...Dipedesin pula! Keringet pun meluncur deras...,2013-02-06T04:16:48.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Feb 9, 2013",N/A,"Bangun tidur, prepare buat kerja...Panasin aer buat teh, siapin #Indomie buat sarapan, & saatnya mandi...",2013-02-08T19:09:29.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Feb 9, 2013",N/A,"Duh, ternyata ini adalah #Indomie & telor terakhir di mini kitchen saya...Pulang kerja harus belanja dulu nih kayaknya...",2013-02-08T19:29:32.000Z
"Bernadeta Karina
@karinabernadeta
·
Jan 18, 2013",N/A,"wakawakakk 
@tifanymargaret
 #indomie",2013-01-18T14:04:33.000Z
"Andri Mirandi
@AndriMirandi
·
Feb 4, 2013",N/A,Kl udah jam 10 malem dan bingung makan dimana... yg pasti2 aja ke kedai #indomie,2013-02-04T15:44:25.000Z
"Dhado Roshado
@dhado
·
Feb 6, 2013",N/A,"10 tahun kemudian, stroke, asam urat, diabetes, :)) RT 
@yuwanariestiyan
: Guilty pleasure!! #indomie #tengahmalam",2013-02-05T17:58:30.000Z
"PytByt
@pytbyt
·
Jan 18, 2013",N/A,Makan #indomie goreng pake telur rebus kayak nya enak nih (ˆڡˆ),2013-01-18T12:15:20.000Z
"Fiyinfoluwa Olajolo
@fiyinolajolo
·
Dec 15, 2012",N/A,"Lol""@Omotdamsel: O ta lenu!!!> #indomie 50 #atagigun 200""",2012-12-15T10:28:07.000Z
"Gmontadaro
@Gmontadaro
·
Dec 16, 2012",N/A,Sarapan pagi #Indomie Cabe Ijo plus pangsit ... Perfect blend :)),2012-12-16T02:49:49.000Z
"Laura Lauw
@sixoura
·
Dec 11, 2012",N/A,"ijo, pedas, hot, apa ayooo? #green #spicy #hot #noodle #indomie #new #try #20likes #50likes #l4l #like4like http://instagr.am/p/TFtrk6y1qU/",2012-12-11T08:21:17.000Z
"AnakMudaMasaKinih
@gogogaia
·
Nov 21, 2012",N/A,#Lunch @ kosan #indomie #bukan http://instagr.am/p/1nd0m13,2012-11-21T05:29:42.000Z
username,handle,content,time
"Laura Lauw
@sixoura
·
Dec 11, 2012",N/A,"ijo, pedas, hot, apa ayooo? #green #spicy #hot #noodle #indomie #new #try #20likes #50likes #l4l #like4like http://instagr.am/p/TFtrk6y1qU/",2012-12-11T08:21:17.000Z
"AnakMudaMasaKinih
@gogogaia
·
Nov 21, 2012",N/A,#Lunch @ kosan #indomie #bukan http://instagr.am/p/1nd0m13,2012-11-21T05:29:42.000Z
"Natalia Astrid
@nataliaastrid
·
Dec 30, 2012",N/A,"sarapan nikmat :9 
@yosefkristiano
 #instagram #instafood #culinary #breakfast #indomie #miecabeijo http://instagr.am/p/T1gefJDwcv/",2012-12-29T21:49:31.000Z
"BOSS
@mubyZainawa
·
Dec 16, 2012",N/A,"#indomie da kuai.....Wai!!,zaki shaa Chi",2012-12-15T19:39:05.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Dec 20, 2012",N/A,"Menu sarapan hari ini bener² representasi isi kantong saya...Semangkuk #Indomie rasa ayam (tidak) spesial...Polos, tanpa telur or sayuran!",2012-12-20T00:52:45.000Z
"Yessi Surya Budhi
@yessi134
·
Dec 25, 2012",N/A,"Cukup sekali ah, nyobain #Indomie Cabe Ijo. Takut rasanya bikin galau :)))",2012-12-25T03:20:27.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Dec 20, 2012",N/A,"Varian #Indomie paling enak versi gw masih Mie Celor & Soto Banjar! RT 
@putrategar2709
: Iya yaa warnanya ijo begitu. Gak menggugah selera :D",2012-12-20T04:49:57.000Z
"Nana Gyan
@Yahmeezy
·
Dec 12, 2012",N/A,"kitsewaaa biara nnsua RT 
@Aquozuah
: lol...ahiaa? RT @dat_VALCO_gee: i c already #indomie an tinz RT 
@Aquozuah
: nuh bhadd.....",2012-12-12T14:25:40.000Z
"A D H I E
@adhiemf
·
Dec 18, 2012",N/A,Cuma beda warna dan rasa nya pun agak sedikit beda #indomie,2012-12-18T10:11:27.000Z
"Alvina R Yowantri
@alvinary
·
Dec 7, 2012",N/A,ijo mantap hot. apa ayo? INDOMIE GORENG CABE IJO #iklan #indomie :),2012-12-07T04:57:25.000Z
"Zico Fernando
@ZicoFernando
·
Dec 15, 2012",N/A,"Chit-chat with 
@JeungWoRo
 soal #indomie , jadi ngileeerr.. *After rain, here comes indomie kuah*",2012-12-15T05:20:47.000Z
"Astari Ratnadya
@astarianadya
·
Dec 17, 2012",N/A,#Indomie #mie #food #Indonesia #instandroid #instaindonesia #seleraku  Indomie Seleraku http://instagr.am/p/TUcq1dr0Er/,2012-12-17T01:39:33.000Z
"Lidwina Marcella
@cellacea
·
Dec 31, 2012",N/A,#indomie itu tidak dpt ditolak!,2012-12-31T08:26:53.000Z
"Jiewa Vieri
@inijie
·
Dec 18, 2012",N/A,Ceritanya pas salah satu Presiden kita lawatan ke White House. Bawa keluarganya dong doi. Dijamu ala western. #indomie,2012-12-18T13:59:01.000Z
"Liesca Laurent
@LiescaLaurent
·
Dec 11, 2012",N/A,Indomie seleraku! #indomie #indonesia #supper #food #foodism #chili #egg #hot #noodle #foodporn http://instagr.am/p/TGOWWDvxnK/,2012-12-11T13:05:05.000Z
"Jiewa Vieri
@inijie
·
Dec 18, 2012",N/A,"Tapi memang lidah Endonesya, ada kerabatnya Presiden ga cucok makan Western food. Ngidam makan #indomie !",2012-12-18T14:00:28.000Z
"Jiewa Vieri
@inijie
·
Dec 18, 2012",N/A,"Anyway, cerita #indomie helikopter tadi dari salah satu kader partai Presiden yg menjabat saat itu.. :)",2012-12-18T14:11:53.000Z
"Jiewa Vieri
@inijie
·
Dec 18, 2012",N/A,"Sewa helikopter di US, pasti mahal lah. 5 digit US. So, jadilah kerabat Presiden itu makan #indomie termahal di dunia..",2012-12-18T14:08:45.000Z
"wahju hardjanti
@sekargambir
·
Nov 1, 2012",N/A,"selamat pagi Indonesia,   mari sarapan ... #indomie",2012-11-01T01:39:18.000Z
username,handle,content,time
"wahju hardjanti
@sekargambir
·
Nov 1, 2012",N/A,"selamat pagi Indonesia,   mari sarapan ... #indomie",2012-11-01T01:39:18.000Z
"Kasmito
@kopiraja
·
Nov 19, 2012",N/A,"Breakfast #indomie kari, 1/3 bumbu, #telor 2/3 done, daun #bawang putih/merah #scallop #okra #lada #cabe #kopi #bali",2012-11-19T04:07:13.000Z
"Akmalia Zahra
@azahrra
·
Nov 18, 2012",N/A,"Rainy, #Indomie yummmmmiiii http://instagr.am/p/SKfol8K9_o/",2012-11-18T08:21:51.000Z
"a shrimp
@nevdinda
·
Nov 13, 2012",N/A,Makanan disaat kedinginan #indomie #mie #rebus #kuah #nya #abis http://instagr.am/p/R9fWhLyHWw/,2012-11-13T07:08:52.000Z
"Teddy .N
@TeddyPortnoyRNR
·
Nov 11, 2012",N/A,Pengganjal perut. #Indomie,2012-11-10T19:34:44.000Z
"Martiana Kartika
@cciicchhaa
·
Nov 13, 2012",N/A,"Alhamdulillah, punya warkop sendiri dikosan #indomie #milopanas",2012-11-13T15:14:48.000Z
"Sukamoto Journey
@SukamotoJourney
·
Nov 12, 2012",N/A,iklan paling gak jelas.. #Indomie,2012-11-12T14:53:59.000Z
"Brando Oloan
@brameasy
·
Oct 21, 2012",N/A,Bahkan yang instant pun perlu proses #indomie,2012-10-21T12:55:39.000Z
"THE GREAT
@ERRIE_8
·
Nov 20, 2012",N/A,"Superb! RT 
@missciccone
: Masaknya 3 menit, makannya semenit. #Indomie",2012-11-20T14:00:37.000Z
" {r} 
@rikimarudin
·
Oct 24, 2012",N/A,#indomie emang juara dah...,2012-10-23T20:55:30.000Z
"Zico Fernando
@ZicoFernando
·
Nov 20, 2012",N/A,"pengen sampe rumah, trus masak #indomie rebus kari ayam! gilaaa! sedaaap banget yah!",2012-11-20T09:31:10.000Z
"루리 zurryatin
@ruriyaruri
·
Oct 21, 2012",N/A,Malam ini mi lagi #indomie #mie http://instagr.am/p/RC1Ac3BPMj/,2012-10-21T12:22:28.000Z
"Pandu Ario
@PanduArioP
·
Oct 29, 2012",N/A,"Kuliah siang ini » RT 
@Subiakto
: Tepat jam 12.00. Tweet ttg kampanye #Indomie thn 1995 saya mulai",2012-10-29T05:28:13.000Z
"PETROLHEAD_29
@mas_adhitya29
·
Nov 20, 2012",N/A,"Pake cinta dong ciee RT 
@AlyntChills
: pake cabe rawit jg RT 
@ZicoFernando
: pengen sampe rumah, trus masak #indomie rebus kari ayam! gilaaa",2012-11-20T10:12:15.000Z
"Pandu Ario
@PanduArioP
·
Oct 30, 2012",N/A,"*bigApplause RT 
@Subiakto
: Maka mengudaralah iklan  itu selama 10thn melambungkan penjualan #Indomie Sekian. Semoga berkenan",2012-10-30T09:47:41.000Z
"Jensen Yermi
@agenm0ssad
·
Oct 31, 2012",N/A,Haa.. coto makassar yang lezat.. #indomie,2012-10-31T14:44:19.000Z
"Jensen Yermi
@agenm0ssad
·
Nov 7, 2012",N/A,Akhirnya makan siang dgn soto banjar. :) #indomie,2012-11-07T05:25:30.000Z
"Irvan Ferdiansyah
@Snowball4u
·
Nov 9, 2012",N/A,"Hi, diet. Tonight I say “No!” to you... #indomie #rendang @ Jalan Pejompongan Dalam http://instagr.am/p/Rz0vt7Lk5-/",2012-11-09T13:03:07.000Z
"aNNa
@muslimahhasanah
·
Oct 29, 2012",N/A,"Salut hasil karya bapak 
@Subiakto
, iklan 50th #Indomie sangat berkebangsaan dan mengena. Aransemen musik yg tepat menghidupkan liriknya.",2012-10-29T15:36:50.000Z
"Penyembah Kucing
@arwin_tasik
·
Oct 30, 2012",N/A,"My Fav. lyric :) --> ""Hari ini kita puasa. Menjalankan perintah agama. Buka puasa dgn #Indomie. Indomie seleraku"" 
@Subiakto",2012-10-30T06:14:20.000Z
"きき
@Kikyfany
·
Sep 28, 2012",N/A,"Ke kede mau beli #indomie
:-D",2012-09-28T06:29:13.000Z
"Dwinda Nafisah
@dnafisah
·
Sep 22, 2012",N/A,"Wkt di Arab, #indomie jg ada dimana2. Bahkan indofood ampe buka kantor di Jeddah. Hebat yah.",2012-09-21T19:35:43.000Z
username,handle,content,time
"Dwinda Nafisah
@dnafisah
·
Sep 22, 2012",N/A,"Wkt di Arab, #indomie jg ada dimana2. Bahkan indofood ampe buka kantor di Jeddah. Hebat yah.",2012-09-21T19:35:43.000Z
"A N G G A J O E
@Dya5wara
·
Sep 19, 2012",N/A,"Gw udah bantai 2bks2telor #indomie,keunyang..""@hardcelona: *perut mulai bergejolak* saatnya sisiran.""",2012-09-18T17:45:23.000Z
"kpoo keke papi
@Got_IT____
·
Sep 22, 2012",N/A,"lunch #indomie #MinuteMaid #winning cc 
@domsy046
 http://instagr.am/p/P4L1nFIKeL/",2012-09-22T12:39:23.000Z
"Serdadu
@trifirdhaus
·
Oct 7, 2012",N/A,ujan2 gni wktu nya indomie niih.. indomie spesial telorr :D engg..ingg..eennggg :D #indomie,2012-10-07T09:24:04.000Z
"Yulinny Christina
@tutatop
·
Sep 7, 2012",N/A,Tetep yah yang namanya #indomie itu enak banget apalagi yg rasa kaldu ayam~,2012-09-07T15:25:28.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Sep 15, 2012",N/A,#Indomie seleraku... #AnakRantau,2012-09-14T23:31:09.000Z
"Iqa Irawan 
@iqalicious
·
Oct 9, 2012",N/A,"Saya laper, mau masak #Indomie Ayam Special pake telur 2 biji (ʃ⌣ƪ)",2012-10-09T14:16:44.000Z
"Annisa Marwah
@Ichamarwah
·
Sep 10, 2012",N/A,"Korban iklan~""@MuhammadFerdly: sudahsudah makan siang dulu sana #indomie""
@Ichamarwah
 Mas tu yg buat bingung-_-""@MuhammadFerdly: mas pun gak",2012-09-10T04:58:00.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Oct 2, 2012",N/A,Sarapan pake #Indomie kaldu ayam polos di awal bulan itu sesuatu...,2012-10-02T00:09:13.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Oct 2, 2012",N/A,"Cuma 5 menit, semangkuk #Indomie ini udah hilang, masuk ke dalam perut saya...",2012-10-02T00:14:02.000Z
"wini nirmala gunawan
@winigunn
·
Oct 6, 2012",N/A,"Baca TLnya 
@fitorio
 , bapak muda (????) yg merasa tertipu dgn iklan #Indomie ... wekekekeh",2012-10-06T09:07:30.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Sep 15, 2012",N/A,Sarapan buat hari ini #Indomie rasa kaldu ayam aja deh... #ItsCookingTime,2012-09-14T23:16:27.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Sep 16, 2012",N/A,Ternyata saos pun malem (or pagi?) ini penghabisan... T_T #Indomie #ItsCookingTime,2012-09-15T17:38:26.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Sep 16, 2012",N/A,Telor ayam terakhir yang gw punya pun nyemplung ke dalem pan... #Indomie #ItsCookingTime,2012-09-15T17:34:53.000Z
"Larasati Fink
@larasatifink
·
Sep 25, 2012",N/A,"Hidup tnpa cinta,bagaikan mkn #indomie ga pake bumbu. Anyeppp mennnn",2012-09-24T18:57:12.000Z
"Dharu Kusuma Hady
@dharukusumahady
·
Sep 16, 2012",N/A,"Dan karna lapar melanda, terpaksa deh masak #Indomie Rasa Ayam Spesial buat pengganjal perut sebelum tidur... #ItsCookingTime",2012-09-15T17:31:44.000Z
"Larasati Fink
@larasatifink
·
Sep 16, 2012",N/A,"Andai #indomie dijadiin Hobi, pelakunya kebanyakan adalah anak rantau & anak kost *larasTeguh*",2012-09-15T18:19:45.000Z
"Larasati Fink
@larasatifink
·
Sep 16, 2012",N/A,"Terimakasih kpd yg nyiptain #indomie, wlpn bnyk mecin & bikin bego tp enaknyaaa kl dimakan, apalagi cuaca dingin gini",2012-09-15T18:15:48.000Z
"andahoy
@asvinyulanda
·
Sep 11, 2012",N/A,Bikin sendiri sama dibikinin rasanya beda #misteri #indomie,2012-09-10T17:28:29.000Z
"Tony Ogolla, PhD
@tonyopot
·
Aug 22, 2012",N/A,RT @iRic_anjeyo316: mtu anakuinvite supper #Indomie na #Sossi.. asante.. Hehehee,2012-08-21T17:45:54.000Z
"Ajani Sabila Arum
@janjanjaniii
·
Aug 28, 2012",N/A,yumm!! #indomie goreng keju.. #cheeselovers http://instagr.am/p/O1qfQZKEff/,2012-08-27T16:38:03.000Z
"EkasariDimbarokke
@ESDimbarokke
·
Aug 27, 2012",N/A,"Mie slalu jd makanan faforit!!
#indomie",2012-08-27T10:34:47.000Z
"Diayu Refina S.
@diayusembiring
·
Aug 5, 2012",N/A,#NAME?,2012-08-05T11:23:54.000Z
username,handle,content,time
